name,addresses_road_name,addresses_start_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,phone_number,secondary_filters_name,longitude,latitude,tipo_centro
Centre Educatiu Ceir  Arco *Villarroel,C Villarroel,5.0,10.0,Sant Antoni,2.0,Eixample,8011.0,934233086,Formació professional,41.38059391906916,2.1627521538018395,reglat
Facultat de Turisme i Direcció Hotelera  Sant Ignasi - URL,C Marquès de Mulhacén,40.0,21.0,Pedralbes,4.0,Les Corts,8034.0,932522890,Universitats,41.39460257715366,2.1148077954176467,reglat
Escola Mercè Rodoreda,Carrer del Vesuvi,35.0,52.0,la Prosperitat,8.0,Nou Barris,8016.0,933538217,Ensenyament infantil (3-6 anys),41.445868894480135,2.1857245692364806,reglat
Escola Mercè Rodoreda,Carrer del Vesuvi,35.0,52.0,la Prosperitat,8.0,Nou Barris,8016.0,933538217,Educació primària,41.445868894480135,2.1857245692364806,reglat
Escola Milà i Fontanals,C Àngels,1.0,1.0,el Raval,1.0,Ciutat Vella,8001.0,934427038,Ensenyament infantil (3-6 anys),41.38215877369944,2.168204704594222,reglat
Escola Milà i Fontanals,C Àngels,1.0,1.0,el Raval,1.0,Ciutat Vella,8001.0,934427038,Educació primària,41.38215877369944,2.168204704594222,reglat
Escola de Mitjans Audiovisuals,G.V. Corts Catalanes,173.0,16.0,la Bordeta,3.0,Sants-Montjuïc,8014.0,933100300,Formació professional,41.36754138527626,2.138508797833273,reglat
Escola Nabí,Carrer d'Elisa Moragas i Badia,38.0,22.0,"Vallvidrera, el Tibidabo i les Planes",5.0,Sarrià-Sant Gervasi,8017.0,934068408,Ensenyament infantil (3-6 anys),41.41605230629501,2.1017942870735373,reglat
Escola Nabí,Carrer d'Elisa Moragas i Badia,38.0,22.0,"Vallvidrera, el Tibidabo i les Planes",5.0,Sarrià-Sant Gervasi,8017.0,934068408,Educació primària,41.41605230629501,2.1017942870735373,reglat
Barcelona Supercomputing Center - Centro Nacional de Supercomputación,Plaça d'Eusebi Güell,1.0,21.0,Pedralbes,4.0,Les Corts,8034.0,93 413 7716,Universitats,41.38991476928731,2.115372219417795,reglat
Centre de Medicina Regenerativa de Barcelona,C Doctor Aiguader,88.0,3.0,la Barceloneta,1.0,Ciutat Vella,8003.0,933160300,Universitats,41.38557632373501,2.194017030461737,reglat
Institut Obert de Catalunya,Av Paral.lel,71.0,11.0,el Poble-sec,3.0,Sants-Montjuïc,8004.0,933476100,Adults,41.37481357415832,2.168307428596343,reglat
Institut Obert de Catalunya,Av Paral.lel,71.0,11.0,el Poble-sec,3.0,Sants-Montjuïc,8004.0,933476100,Idiomes,41.37481357415832,2.168307428596343,reglat
Institut Obert de Catalunya,Av Paral.lel,71.0,11.0,el Poble-sec,3.0,Sants-Montjuïc,8004.0,933476100,Educació secundària,41.37481357415832,2.168307428596343,reglat
Institut Obert de Catalunya,Av Paral.lel,71.0,11.0,el Poble-sec,3.0,Sants-Montjuïc,8004.0,933476100,Formació professional,41.37481357415832,2.168307428596343,reglat
Institut L'Alzina,Ptge Salvador Riera,2.0,62.0,el Congrés i els Indians,9.0,Sant Andreu,8027.0,933409850,Educació secundària,41.4245692469061,2.178988086911537,reglat
Institut Manuel Carrasco i Formiguera,C Santa Fe,2.0,44.0,Vilapicina i la Torre Llobeta,8.0,Nou Barris,8031.0,933575254,Educació secundària,41.42658603011807,2.1737966206194,reglat
Institut Barri Besòs,Carrer de Josep Pla,56.0,70.0,el Besòs i el Maresme,10.0,Sant Martí,8019.0,933080102,Educació secundària,41.41128307627562,2.21290683597758,reglat
Institut Pau Claris,Pg Lluís Companys,18.0,4.0,"Sant Pere, Santa Caterina i la Ribera",1.0,Ciutat Vella,8018.0,933208078,Educació secundària,41.39128260500432,2.18134710585921,reglat
Escola Pit-Roig,C Aguilar,4.0,36.0,la Font d'en Fargues,7.0,Horta-Guinardó,8032.0,934335534,Ensenyament infantil (3-6 anys),41.42357727859375,2.1703729800114075,reglat
Escola Pit-Roig,C Aguilar,4.0,36.0,la Font d'en Fargues,7.0,Horta-Guinardó,8032.0,934335534,Educació primària,41.42357727859375,2.1703729800114075,reglat
Institut Poblenou,C Doctor Trueta,206.0,68.0,el Poblenou,10.0,Sant Martí,8005.0,932253812,Formació professional,41.39834967946906,2.2033135649478446,reglat
Centre Educatiu Prínceps 23 d'Abril,Carrer de l'Artesania,38.0,51.0,Verdun,8.0,Nou Barris,8042.0,933537591,Ensenyament infantil (0-3 anys),41.43960663778714,2.1747036678359866,reglat
Centre Educatiu Prínceps 23 d'Abril,Carrer de l'Artesania,38.0,51.0,Verdun,8.0,Nou Barris,8042.0,933537591,Ensenyament infantil (3-6 anys),41.43960663778714,2.1747036678359866,reglat
Centre Educatiu Prínceps 23 d'Abril,Carrer de l'Artesania,38.0,51.0,Verdun,8.0,Nou Barris,8042.0,933537591,Educació primària,41.43960663778714,2.1747036678359866,reglat
Escola Ramon Llull,Av Diagonal,275.0,5.0,el Fort Pienc,2.0,Eixample,8013.0,932313457,Ensenyament infantil (3-6 anys),41.40089123271555,2.1778010071630134,reglat
Escola Ramon Llull,Av Diagonal,275.0,5.0,el Fort Pienc,2.0,Eixample,8013.0,932313457,Educació primària,41.40089123271555,2.1778010071630134,reglat
Consell Superior d'Investigacions Científiques,Egipcíaques,15.0,1.0,el Raval,1.0,Ciutat Vella,8001.0,934 426 576,Universitats,41.38090961484458,2.168896630424564,reglat
Escola Tècnica Superior d'Enginyeria de Telecomunicació - UPC,C Jordi Girona,1.0,21.0,Pedralbes,4.0,Les Corts,8034.0,93 401 68 00,Universitats,41.38733372682784,2.112437167186739,reglat
Centre Educatiu Betània-Patmos,Av Mare de Déu de Lorda,2.0,23.0,Sarrià,5.0,Sarrià-Sant Gervasi,8034.0,932521900,Ensenyament infantil (0-3 anys),41.39658018708053,2.109773851076433,reglat
Centre Educatiu Betània-Patmos,Av Mare de Déu de Lorda,2.0,23.0,Sarrià,5.0,Sarrià-Sant Gervasi,8034.0,932521900,Ensenyament infantil (3-6 anys),41.39658018708053,2.109773851076433,reglat
Centre Educatiu Betània-Patmos,Av Mare de Déu de Lorda,2.0,23.0,Sarrià,5.0,Sarrià-Sant Gervasi,8034.0,932521900,Educació primària,41.39658018708053,2.109773851076433,reglat
Centre Educatiu Betània-Patmos,Av Mare de Déu de Lorda,2.0,23.0,Sarrià,5.0,Sarrià-Sant Gervasi,8034.0,932521900,Educació secundària,41.39658018708053,2.109773851076433,reglat
Institut les Corts,Trav Corts,131.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,933307457,Educació secundària,41.38132561415536,2.126255053704741,reglat
Escola Can Clos,C Pedrera del Mussol,10.0,13.0,la Marina de Port,3.0,Sants-Montjuïc,8038.0,933326145,Ensenyament infantil (3-6 anys),41.360791224941885,2.147577249482873,reglat
Escola Can Clos,C Pedrera del Mussol,10.0,13.0,la Marina de Port,3.0,Sants-Montjuïc,8038.0,933326145,Educació primària,41.360791224941885,2.147577249482873,reglat
Centre Educatiu Abat Oliba-Spínola,Av Mare Déu de Montserrat,86.0,33.0,el Baix Guinardó,7.0,Horta-Guinardó,8024.0,934565381,Ensenyament infantil (3-6 anys),41.4155970334086,2.167842326406948,reglat
Centre Educatiu Abat Oliba-Spínola,Av Mare Déu de Montserrat,86.0,33.0,el Baix Guinardó,7.0,Horta-Guinardó,8024.0,934565381,Educació primària,41.4155970334086,2.167842326406948,reglat
Centre Educatiu Abat Oliba-Spínola,Av Mare Déu de Montserrat,86.0,33.0,el Baix Guinardó,7.0,Horta-Guinardó,8024.0,934565381,Educació secundària,41.4155970334086,2.167842326406948,reglat
Escola Poble-sec,Passeig de l'Exposició,1.0,11.0,el Poble-sec,3.0,Sants-Montjuïc,8004.0,934416807,Ensenyament infantil (3-6 anys),41.37056356364924,2.1652509108680995,reglat
Escola Poble-sec,Passeig de l'Exposició,1.0,11.0,el Poble-sec,3.0,Sants-Montjuïc,8004.0,934416807,Educació primària,41.37056356364924,2.1652509108680995,reglat
Escola de Música Casa Sors,C Madrazo,52.0,26.0,Sant Gervasi - Galvany,5.0,Sarrià-Sant Gervasi,8006.0,932009797,Música,41.39956381498723,2.1479668924856843,reglat
Escola Cavall Bernat,Rbla Badal,113.0,16.0,la Bordeta,3.0,Sants-Montjuïc,8014.0,933322930,Ensenyament infantil (3-6 anys),41.37105966126944,2.131943869848651,reglat
Escola Cavall Bernat,Rbla Badal,113.0,16.0,la Bordeta,3.0,Sants-Montjuïc,8014.0,933322930,Educació primària,41.37105966126944,2.131943869848651,reglat
Centre d'Estudis Catalunya,C Jovellanos,6.0,1.0,el Raval,1.0,Ciutat Vella,8001.0,933182092,Formació professional,41.38538035411637,2.168028055159484,reglat
Institut d'Estudis Hispànics,G.V. Corts Catalanes,585.0,8.0,l'Antiga Esquerra de l'Eixample,2.0,Eixample,8007.0,934035519,Universitats,41.38657708352391,2.164030568391206,reglat
Institut Universitari del  Pròxim Orient Antic,G.V. Corts Catalanes,585.0,8.0,l'Antiga Esquerra de l'Eixample,2.0,Eixample,8007.0,935812384,Universitats,41.38657708352391,2.164030568391206,reglat
Centre Estudis Universitat California i Illinois,G.V. Corts Catalanes,585.0,8.0,l'Antiga Esquerra de l'Eixample,2.0,Eixample,8007.0,933175018,Universitats,41.38657708352391,2.164030568391206,reglat
Institut Salvador Espriu,Pl Glòries Catalanes,20.0,65.0,el Clot,10.0,Sant Martí,8018.0,932449560,Educació secundària,41.40557278654692,2.1879601974840224,reglat
Universitat de Barcelona,G.V. Corts Catalanes,585.0,8.0,l'Antiga Esquerra de l'Eixample,2.0,Eixample,8007.0,934021100,Universitats,41.38657708352391,2.164030568391206,reglat
Programa Dona,Jordi Girona,31.0,21.0,Pedralbes,4.0,Les Corts,8034.0,93 401 77 13,Universitats,41.38939609467136,2.1174732071947022,reglat
Escola de Música Aula de Música 7,Av Diagonal,327.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8009.0,93 207 40 22,Música,41.39886805495827,2.1697610759866617,reglat
School of Architecture - UIC,Immaculada,22.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8017.0,932541827,Universitats,41.406033260654574,2.123231960089889,reglat
Institut Joan Salvat-Papasseit,Pg Salvat Papasseit,11.0,3.0,la Barceloneta,1.0,Ciutat Vella,8003.0,933150203,Educació secundària,41.38144005668372,2.192413963362347,reglat
Escola Concepción Arenal,Carrer de Cristóbal de Moura,240.0,70.0,el Besòs i el Maresme,10.0,Sant Martí,8019.0,933052151,Ensenyament infantil (3-6 anys),41.41748796078941,2.2153340767827068,reglat
Escola Concepción Arenal,Carrer de Cristóbal de Moura,240.0,70.0,el Besòs i el Maresme,10.0,Sant Martí,8019.0,933052151,Educació primària,41.41748796078941,2.2153340767827068,reglat
Escola Duran i Bas,C Vallespir,198.0,19.0,les Corts,4.0,Les Corts,8014.0,934908159,Ensenyament infantil (3-6 anys),41.385280979372205,2.1332974994397182,reglat
Escola Duran i Bas,C Vallespir,198.0,19.0,les Corts,4.0,Les Corts,8014.0,934908159,Educació primària,41.385280979372205,2.1332974994397182,reglat
Institut Escola Mirades,Carrer de Farnés,60.0,37.0,el Carmel,7.0,Horta-Guinardó,8032.0,933585164,Ensenyament infantil (3-6 anys),41.42633140439301,2.1531524452640567,reglat
Institut Escola Mirades,Carrer de Farnés,60.0,37.0,el Carmel,7.0,Horta-Guinardó,8032.0,933585164,Educació primària,41.42633140439301,2.1531524452640567,reglat
Institut Escola Mirades,Carrer de Farnés,60.0,37.0,el Carmel,7.0,Horta-Guinardó,8032.0,933585164,Educació secundària,41.42633140439301,2.1531524452640567,reglat
Centre de Disseny d'Equips Industrials,C Llorens i Artigas,4.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,93 401 08 31,Universitats,41.38284004736482,2.1160339544499878,reglat
Centre Educatiu Sant Francesc d'Assís,Pl Universitat,2.0,10.0,Sant Antoni,2.0,Eixample,8007.0,934545954,Ensenyament infantil (3-6 anys),41.38518119971263,2.163443882097396,reglat
Centre Educatiu Sant Francesc d'Assís,Pl Universitat,2.0,10.0,Sant Antoni,2.0,Eixample,8007.0,934545954,Educació primària,41.38518119971263,2.163443882097396,reglat
Escola Fort Pienc,C Alí Bei,75.0,5.0,el Fort Pienc,2.0,Eixample,8013.0,932462999,Ensenyament infantil (3-6 anys),41.39518795392121,2.1824953167364085,reglat
Escola Fort Pienc,C Alí Bei,75.0,5.0,el Fort Pienc,2.0,Eixample,8013.0,932462999,Educació primària,41.39518795392121,2.1824953167364085,reglat
Institut de Ciències Polítiques i Socials,C Mallorca,244.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8008.0,934871076,Universitats,41.39309643628034,2.16173532171433,reglat
Centre Educatiu Sant Josep,C Montseny,31.0,31.0,la Vila de Gràcia,6.0,Gràcia,8012.0,932372019,Ensenyament infantil (0-3 anys),41.40236658941899,2.155367068767063,reglat
Centre Educatiu Sant Josep,C Montseny,31.0,31.0,la Vila de Gràcia,6.0,Gràcia,8012.0,932372019,Ensenyament infantil (3-6 anys),41.40236658941899,2.155367068767063,reglat
Centre Educatiu Sant Josep,C Montseny,31.0,31.0,la Vila de Gràcia,6.0,Gràcia,8012.0,932372019,Educació primària,41.40236658941899,2.155367068767063,reglat
Centre Educatiu Sant Josep,C Montseny,31.0,31.0,la Vila de Gràcia,6.0,Gràcia,8012.0,932372019,Educació secundària,41.40236658941899,2.155367068767063,reglat
Escola Molí de Finestrelles,C Guardiola i Feliu,9.0,60.0,Sant Andreu,9.0,Sant Andreu,8030.0,933456816,Ensenyament infantil (3-6 anys),41.43882358453997,2.1895586605815005,reglat
Escola Molí de Finestrelles,C Guardiola i Feliu,9.0,60.0,Sant Andreu,9.0,Sant Andreu,8030.0,933456816,Educació primària,41.43882358453997,2.1895586605815005,reglat
Institut Lluís Domènech i Montaner,C Alumini,48.0,13.0,la Marina de Port,3.0,Sants-Montjuïc,8038.0,932969729,Educació secundària,41.35896198846323,2.133786171216864,reglat
Servei Crei-Mundet,Pg Vall d'Hebron,171.0,40.0,Montbau,7.0,Horta-Guinardó,8035.0,934021100,Universitats,41.43575541409688,2.147158169831797,reglat
Centre Educatiu Santa Teresa - Ganduxer,C Ganduxer,85.0,24.0,les Tres Torres,5.0,Sarrià-Sant Gervasi,8022.0,932123354,Ensenyament infantil (3-6 anys),41.39996979813191,2.1335779353787503,reglat
Centre Educatiu Santa Teresa - Ganduxer,C Ganduxer,85.0,24.0,les Tres Torres,5.0,Sarrià-Sant Gervasi,8022.0,932123354,Educació primària,41.39996979813191,2.1335779353787503,reglat
Centre Educatiu Santa Teresa - Ganduxer,C Ganduxer,85.0,24.0,les Tres Torres,5.0,Sarrià-Sant Gervasi,8022.0,932123354,Educació secundària,41.39996979813191,2.1335779353787503,reglat
Centre Educatiu FEDAC-Sant Andreu,C Ramon Batlle,39.0,60.0,Sant Andreu,9.0,Sant Andreu,8030.0,933468001,Ensenyament infantil (3-6 anys),41.43235540730775,2.1916087698448923,reglat
Centre Educatiu FEDAC-Sant Andreu,C Ramon Batlle,39.0,60.0,Sant Andreu,9.0,Sant Andreu,8030.0,933468001,Educació primària,41.43235540730775,2.1916087698448923,reglat
Centre Educatiu FEDAC-Sant Andreu,C Ramon Batlle,39.0,60.0,Sant Andreu,9.0,Sant Andreu,8030.0,933468001,Educació secundària,41.43235540730775,2.1916087698448923,reglat
Centre Educatiu Josep Pons,C Loreto,42.0,19.0,les Corts,4.0,Les Corts,8029.0,933210110,Formació professional,41.39116611751545,2.1425680658577364,reglat
Institut Escola Projecte,Av Tibidabo,16.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,93 417 03 21,Ensenyament infantil (3-6 anys),41.41167071799197,2.1361958755724104,reglat
Institut Escola Projecte,Av Tibidabo,16.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,93 417 03 21,Educació primària,41.41167071799197,2.1361958755724104,reglat
Institut Escola Projecte,Av Tibidabo,16.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,93 417 03 21,Educació secundària,41.41167071799197,2.1361958755724104,reglat
Escola El Carmel,Carrer del Llobregós,154.0,37.0,el Carmel,7.0,Horta-Guinardó,8032.0,934294698,Ensenyament infantil (3-6 anys),41.42339755249099,2.154230943364157,reglat
Escola El Carmel,Carrer del Llobregós,154.0,37.0,el Carmel,7.0,Horta-Guinardó,8032.0,934294698,Educació primària,41.42339755249099,2.154230943364157,reglat
Centre d'Investigació Film-Història,Carrer de Montalegre,6.0,1.0,el Raval,1.0,Ciutat Vella,8001.0,93 403 78 23,Universitats,41.384038957130166,2.16686547398752,reglat
Escola el Sagrer,C Costa Rica,26.0,61.0,la Sagrera,9.0,Sant Andreu,8027.0,933516045,Ensenyament infantil (3-6 anys),41.42201944158713,2.1895804784443302,reglat
Escola el Sagrer,C Costa Rica,26.0,61.0,la Sagrera,9.0,Sant Andreu,8027.0,933516045,Educació primària,41.42201944158713,2.1895804784443302,reglat
Escola Elisenda de Montcada,C Vallcivera,1.0,55.0,Ciutat Meridiana,8.0,Nou Barris,8033.0,933592941,Ensenyament infantil (3-6 anys),41.461698304967285,2.179530074860736,reglat
Escola Elisenda de Montcada,C Vallcivera,1.0,55.0,Ciutat Meridiana,8.0,Nou Barris,8033.0,933592941,Educació primària,41.461698304967285,2.179530074860736,reglat
Escola Mestre Enric Gibert i Camins,C Irlanda,15.0,60.0,Sant Andreu,9.0,Sant Andreu,8030.0,933458649,Ensenyament infantil (3-6 anys),41.43143015149511,2.185746238260647,reglat
Escola Mestre Enric Gibert i Camins,C Irlanda,15.0,60.0,Sant Andreu,9.0,Sant Andreu,8030.0,933458649,Educació primària,41.43143015149511,2.185746238260647,reglat
Escola Enric Granados,Pg Zona Franca,98.0,13.0,la Marina de Port,3.0,Sants-Montjuïc,8038.0,933326247,Ensenyament infantil (3-6 anys),41.3568603392368,2.141741740411545,reglat
Escola Enric Granados,Pg Zona Franca,98.0,13.0,la Marina de Port,3.0,Sants-Montjuïc,8038.0,933326247,Educació primària,41.3568603392368,2.141741740411545,reglat
Institut  Escola del Treball,C Comte d'Urgell,187.0,9.0,la Nova Esquerra de l'Eixample,2.0,Eixample,8036.0,934309200,Formació professional,41.38795885151004,2.14824894371729,reglat
Escola de Música Ricoma i Fills,Entença,192.0,9.0,la Nova Esquerra de l'Eixample,2.0,Eixample,8029.0,934302869,Música,41.3848406513124,2.1442715185263457,reglat
Centre Europeu de Paral.lelisme de Barcelona,C Jordi Girona,1.0,21.0,Pedralbes,4.0,Les Corts,8034.0,93 401 69 86,Universitats,41.38943844715893,2.1157040310387605,reglat
Centre Universitari de Sociolingüística i Comunicació,G.V. Corts Catalanes,585.0,8.0,l'Antiga Esquerra de l'Eixample,2.0,Eixample,8007.0,93 403 70 65,Universitats,41.38657708352391,2.164030568391206,reglat
Grup de Compatibilitat Electromagnètica,C Jordi Girona,1.0,21.0,Pedralbes,4.0,Les Corts,8034.0,93 401 10 21,Universitats,41.389151618851365,2.115887328799245,reglat
Grup d'Enginyeria Molecular,Via Augusta,390.0,23.0,Sarrià,5.0,Sarrià-Sant Gervasi,8017.0,93 267 20 00,Universitats,41.40379591152728,2.1194605457742592,reglat
Escola Eulàlia Bota,C Fernando Pessoa,59.0,60.0,Sant Andreu,9.0,Sant Andreu,8000.0,933117676,Ensenyament infantil (3-6 anys),41.44463333487745,2.192574438289911,reglat
Escola Eulàlia Bota,C Fernando Pessoa,59.0,60.0,Sant Andreu,9.0,Sant Andreu,8000.0,933117676,Educació primària,41.44463333487745,2.192574438289911,reglat
Escola de Música i Dansa Esclat *Vila Olímpica,C Arquitecte Sert,29.0,67.0,la Vila Olímpica del Poblenou,10.0,Sant Martí,8005.0,932216033,Música,41.39205548440707,2.196167481517439,reglat
Escola de Música Nostra Senyora de Lurdes,Via Augusta,73.0,26.0,Sant Gervasi - Galvany,5.0,Sarrià-Sant Gervasi,8006.0,932377475,Música,41.40033102467106,2.1507696680349047,reglat
Constelaciones,,,,,,,,,Universitats,-0.0010942582961042,-1.4894678076317491,reglat
Facultat de Dret - UIC,C Immaculada,22.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8017.0,93 254 18 00,Universitats,41.40603314174738,2.1232317224121497,reglat
Escola Superior de Comerç Internacional,Pg Pujades,1.0,4.0,"Sant Pere, Santa Caterina i la Ribera",1.0,Ciutat Vella,8003.0,932954710,Universitats,41.38800347000207,2.182053704014178,reglat
Escola Tabor,C Cartagena,231.0,6.0,la Sagrada Família,2.0,Eixample,8013.0,934351010,Ensenyament infantil (3-6 anys),41.40729090540173,2.179320759601953,reglat
Escola Tabor,C Cartagena,231.0,6.0,la Sagrada Família,2.0,Eixample,8013.0,934351010,Educació primària,41.40729090540173,2.179320759601953,reglat
Facultat d'Humanitats - UPF,C Ramon Trias Fargas,25.0,67.0,la Vila Olímpica del Poblenou,10.0,Sant Martí,8005.0,935421955,Universitats,41.38924681822701,2.190983335170805,reglat
Centre Educatiu Verns,C Cantàbria,31.0,72.0,Sant Martí de Provençals,10.0,Sant Martí,8020.0,933135051,Ensenyament infantil (3-6 anys),41.42009180785798,2.200609775325304,reglat
Centre Educatiu Verns,C Cantàbria,31.0,72.0,Sant Martí de Provençals,10.0,Sant Martí,8020.0,933135051,Educació primària,41.42009180785798,2.200609775325304,reglat
Institut La Sedeta,C Indústria,67.0,32.0,el Camp d'en Grassot i Gràcia Nova,6.0,Gràcia,8025.0,934589901,Educació secundària,41.40504776146469,2.168204685309836,reglat
Centre Educatiu Grup Escolar Roca,Av Meridiana,237.0,63.0,Navas,9.0,Sant Andreu,8027.0,933403408,Ensenyament infantil (0-3 anys),41.41958729626797,2.186632034178383,reglat
Centre Educatiu Grup Escolar Roca,Av Meridiana,237.0,63.0,Navas,9.0,Sant Andreu,8027.0,933403408,Ensenyament infantil (3-6 anys),41.41958729626797,2.186632034178383,reglat
Centre Educatiu Grup Escolar Roca,Av Meridiana,237.0,63.0,Navas,9.0,Sant Andreu,8027.0,933403408,Educació primària,41.41958729626797,2.186632034178383,reglat
Escola Lluís Vives,C Canalejas,107.0,17.0,Sants - Badal,3.0,Sants-Montjuïc,8028.0,934222440,Ensenyament infantil (3-6 anys),41.37186290045591,2.1280851779733574,reglat
Escola Lluís Vives,C Canalejas,107.0,17.0,Sants - Badal,3.0,Sants-Montjuïc,8028.0,934222440,Educació primària,41.37186290045591,2.1280851779733574,reglat
Escola Les Acàcies,C Pujades,252.0,68.0,el Poblenou,10.0,Sant Martí,8005.0,933070033,Ensenyament infantil (3-6 anys),41.40417588374946,2.204255171160297,reglat
Escola Les Acàcies,C Pujades,252.0,68.0,el Poblenou,10.0,Sant Martí,8005.0,933070033,Educació primària,41.40417588374946,2.204255171160297,reglat
Centre Educatiu Mare de Déu dels Àngels,C Sagrera,68.0,61.0,la Sagrera,9.0,Sant Andreu,8027.0,933523909,Ensenyament infantil (0-3 anys),41.42287764355707,2.1912773816109894,reglat
Centre Educatiu Mare de Déu dels Àngels,C Sagrera,68.0,61.0,la Sagrera,9.0,Sant Andreu,8027.0,933523909,Ensenyament infantil (3-6 anys),41.42287764355707,2.1912773816109894,reglat
Centre Educatiu Mare de Déu dels Àngels,C Sagrera,68.0,61.0,la Sagrera,9.0,Sant Andreu,8027.0,933523909,Educació primària,41.42287764355707,2.1912773816109894,reglat
Centre Educatiu Mare de Déu dels Àngels,C Sagrera,68.0,61.0,la Sagrera,9.0,Sant Andreu,8027.0,933523909,Educació secundària,41.42287764355707,2.1912773816109894,reglat
Universitat Oberta de Catalunya,Av Tibidabo,39.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8035.0,,Universitats,41.41503478757256,2.1330244628789514,reglat
Observatori de Bioètica i Dret,Av Diagonal,684.0,21.0,Pedralbes,4.0,Les Corts,8034.0,93 403 45 46,Universitats,41.38723970934282,2.1210972022957915,reglat
Escola Universitària Salesiana de Sarrià,Pg Sant Joan Bosco,74.0,24.0,les Tres Torres,5.0,Sarrià-Sant Gervasi,8017.0,932805244,Universitats,41.394938605535096,2.1278275709059584,reglat
Facultat de Matemàtiques i Estadística - UPC,Pau Gargallo,5.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,934015880,Universitats,41.38387760418612,2.113464402113061,reglat
Escola Octavio Paz,C Mallorca,657.0,63.0,Navas,9.0,Sant Andreu,8027.0,933490295,Ensenyament infantil (3-6 anys),41.41441952422686,2.189275790172815,reglat
Escola Octavio Paz,C Mallorca,657.0,63.0,Navas,9.0,Sant Andreu,8027.0,933490295,Educació primària,41.41441952422686,2.189275790172815,reglat
Escola de Música Gymúsic,C Independència,373.0,64.0,el Camp de l'Arpa del Clot,10.0,Sant Martí,8026.0,934500656,Música,41.41182469172306,2.177953947273433,reglat
Centre Educatiu Pàlcam,Carrer de Rosalía de Castro,32.0,33.0,el Baix Guinardó,7.0,Horta-Guinardó,8025.0,934359749,Ensenyament infantil (3-6 anys),41.411087096447794,2.171638707346255,reglat
Centre Educatiu Pàlcam,Carrer de Rosalía de Castro,32.0,33.0,el Baix Guinardó,7.0,Horta-Guinardó,8025.0,934359749,Educació primària,41.411087096447794,2.171638707346255,reglat
Centre Educatiu Pàlcam,Carrer de Rosalía de Castro,32.0,33.0,el Baix Guinardó,7.0,Horta-Guinardó,8025.0,934359749,Educació secundària,41.411087096447794,2.171638707346255,reglat
Centre Educatiu Pàlcam,Carrer de Rosalía de Castro,32.0,33.0,el Baix Guinardó,7.0,Horta-Guinardó,8025.0,934359749,Formació professional,41.411087096447794,2.171638707346255,reglat
Escola de Música Aula Compàs,Avinguda de Xile,28.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,930 08 60 13,Música,41.377673470759206,2.1123406665102977,reglat
Escola Pau Casals,Av Cardenal Vidal Barraquer,46.0,41.0,la Vall d'Hebron,7.0,Horta-Guinardó,8035.0,934282620,Ensenyament infantil (3-6 anys),41.4318722602892,2.15168300702906,reglat
Escola Pau Casals,Av Cardenal Vidal Barraquer,46.0,41.0,la Vall d'Hebron,7.0,Horta-Guinardó,8035.0,934282620,Educació primària,41.4318722602892,2.15168300702906,reglat
Escola Pare Poveda,Av Vallcarca,220.0,28.0,Vallcarca i els Penitents,6.0,Gràcia,8023.0,932123375,Ensenyament infantil (3-6 anys),41.41693061120518,2.1418483119179204,reglat
Escola Pare Poveda,Av Vallcarca,220.0,28.0,Vallcarca i els Penitents,6.0,Gràcia,8023.0,932123375,Educació primària,41.41693061120518,2.1418483119179204,reglat
Escola Provençals,C Perú,105.0,71.0,Provençals del Poblenou,10.0,Sant Martí,8018.0,933086396,Ensenyament infantil (3-6 anys),41.40841964863956,2.1955535808082445,reglat
Escola Provençals,C Perú,105.0,71.0,Provençals del Poblenou,10.0,Sant Martí,8018.0,933086396,Educació primària,41.40841964863956,2.1955535808082445,reglat
Edifici Sants,Melcior de Palau,140.0,18.0,Sants,3.0,Sants-Montjuïc,8014.0,934035758,Universitats,41.38128597939545,2.1387878130180185,reglat
Centre Educatiu Providencia del Corazón de Jesús,C Scala Dei,1.0,43.0,Horta,7.0,Horta-Guinardó,8031.0,934275121,Ensenyament infantil (3-6 anys),41.43860035733805,2.1580348887601595,reglat
Centre Educatiu Providencia del Corazón de Jesús,C Scala Dei,1.0,43.0,Horta,7.0,Horta-Guinardó,8031.0,934275121,Educació primària,41.43860035733805,2.1580348887601595,reglat
Centre Educatiu Providencia del Corazón de Jesús,C Scala Dei,1.0,43.0,Horta,7.0,Horta-Guinardó,8031.0,934275121,Educació secundària,41.43860035733805,2.1580348887601595,reglat
