district_code,district_name,income,genre,age,occupation,house_members,has_connection,has_connection_bcn,level_of_education,house_devices,longitude,latitude,educational_ocupational_index,educational_ocupational_index_district
10,Sant Martí,4,1,40,1,2,1,6,5,5.0,2.1881975,41.4009783,1.0,0.7909123076143924
5,Sarrià - Sant Gervasi,5,1,50,1,3,1,1,5,10.0,2.1501459,41.4005153,1.0,0.9710576839202464
10,Sant Martí,2,2,55,1,4,1,0,5,8.0,2.1853845,41.4085837,1.0,0.7909123076143924
9,Sant Andreu,2,2,72,3,2,1,0,3,4.0,2.1893606,41.4281048,0.20000443224062472,0.6710875151380777
6,Gràcia,3,1,33,1,4,1,0,4,8.0,2.1484968,41.409237,1.0,0.8773520558287237
4,Les Corts,4,1,76,3,2,1,4,5,5.0,2.1269758,41.3900144,1.0,0.9253424656411553
8,Nou Barris,1,1,19,5,3,1,0,3,8.0,2.1727025,41.4471212,1.0,0.5367971980868633
8,Nou Barris,1,1,41,2,2,1,0,4,4.0,2.1816415,41.4478809,1.0,0.5367971980868633
5,Sarrià - Sant Gervasi,5,1,33,2,2,1,0,4,5.0,2.1399141,41.4034959,1.0,0.9710576839202464
2,Eixample,3,2,86,3,1,1,0,4,1.0,2.1453544,41.3820225,1.0,0.8878823968558166
2,Eixample,5,2,94,3,1,2,0,3,0.0,2.1582627,41.3946029,0.800000008340126,0.8878823968558166
7,Horta - Guinardó,2,2,44,1,3,1,5,4,3.0,2.1523034,41.4232273,1.0,0.7287387223780619
9,Sant Andreu,2,2,52,2,4,1,5,5,10.0,2.1848469,41.4296295,1.0,0.6710875151380777
10,Sant Martí,4,2,88,3,1,2,0,2,0.0,2.2065614,41.4024864,0.6000000620355427,0.7909123076143924
8,Nou Barris,1,1,76,3,1,2,0,2,0.0,2.1790113,41.4280841,1.5954717303764644e-06,0.5367971980868633
1,Ciutat Vella,2,2,38,1,2,1,0,5,3.0,2.1879797,41.3817114,1.0,0.8158578144146168
8,Nou Barris,1,1,66,3,2,1,0,3,4.0,2.1380041,41.4032721,1.9992362688947666e-05,0.5367971980868633
2,Eixample,4,1,68,3,2,1,0,4,4.0,2.1594053,41.3850875,1.0,0.8878823968558166
7,Horta - Guinardó,2,2,65,3,2,1,0,5,4.0,2.1567794,41.4301614,1.0,0.7287387223780619
2,Eixample,3,2,51,1,5,1,3,5,9.0,2.1829845,41.3964851,1.0,0.8878823968558166
9,Sant Andreu,2,2,66,3,2,2,0,3,0.0,2.1632454,41.4029558,0.20002000229854006,0.6710875151380777
6,Gràcia,3,2,66,3,3,1,0,5,7.0,2.1506041,41.4113858,1.0,0.8773520558287237
8,Nou Barris,1,1,79,3,1,2,0,4,1.0,2.1805847,41.4380752,1.0,0.5367971980868633
4,Les Corts,5,1,50,1,5,1,0,5,9.0,2.1128994,41.3871696,1.0,0.9253424656411553
6,Gràcia,3,1,68,3,2,1,0,5,7.0,2.157603,41.411728,1.0,0.8773520558287237
9,Sant Andreu,2,1,37,1,3,1,3,5,4.0,2.186862,41.4311951,1.0,0.6710875151380777
7,Horta - Guinardó,2,1,22,5,2,1,5,5,4.0,2.1417443,41.4295772,1.0,0.7287387223780619
3,Sants - Montjuïc,2,2,53,1,4,1,0,5,6.0,2.1269116,41.3774421,1.0,0.7650847388191471
1,Ciutat Vella,3,2,33,1,2,1,0,5,3.0,2.1781274,41.38533,1.0,0.8158578144146168
4,Les Corts,5,2,66,1,1,1,0,5,2.0,2.1234054,41.3895369,1.0,0.9253424656411553
9,Sant Andreu,2,1,55,2,2,1,0,4,2.0,2.1812968,41.4236359,1.0,0.6710875151380777
10,Sant Martí,4,1,41,1,4,1,0,5,5.0,2.193101,41.4020628,1.0,0.7909123076143924
9,Sant Andreu,2,1,22,5,3,1,0,3,7.0,2.193174,41.4383035,1.0,0.6710875151380777
7,Horta - Guinardó,2,2,50,4,4,1,5,3,8.0,2.1768156,41.4195078,0.2010942186696234,0.7287387223780619
3,Sants - Montjuïc,2,2,27,2,2,1,1,4,7.0,2.1459392,41.4218555,1.0,0.7650847388191471
7,Horta - Guinardó,2,2,52,1,4,1,0,5,8.0,2.1561804,41.4228048,1.0,0.7287387223780619
10,Sant Martí,4,2,43,2,1,1,0,4,3.0,2.2045309,41.4035793,1.0,0.7909123076143924
2,Eixample,3,2,77,3,2,2,0,1,0.0,2.1725388,41.4063475,0.40000125143732274,0.8878823968558166
2,Eixample,3,1,69,3,2,1,0,5,4.0,2.1454608,41.3799019,1.0,0.8878823968558166
9,Sant Andreu,2,2,62,3,2,1,0,3,5.0,2.1865573,41.4416971,0.2000544401750176,0.6710875151380777
8,Nou Barris,1,2,84,3,1,2,0,2,0.0,2.17677,41.46125,1.729677195736496e-07,0.5367971980868633
10,Sant Martí,4,2,43,1,4,1,0,5,7.0,2.1970405,41.4045885,1.0,0.7909123076143924
3,Sants - Montjuïc,2,2,51,3,3,1,0,5,5.0,2.1409243,41.3737637,1.0,0.7650847388191471
4,Les Corts,4,1,46,1,2,1,0,5,5.0,2.1288626,41.3839859,1.0,0.9253424656411553
1,Ciutat Vella,2,1,29,1,3,1,0,2,4.0,2.1608253,41.3729876,0.40852870275668235,0.8158578144146168
1,Ciutat Vella,2,2,32,2,2,1,0,4,5.0,2.1917043,41.3789061,1.0,0.8158578144146168
6,Gràcia,4,1,47,1,1,1,0,3,3.0,2.1494861,41.4017789,0.6023165252068557,0.8773520558287237
1,Ciutat Vella,3,1,42,2,3,2,4,4,4.0,2.1795787,41.3838717,1.0,0.8158578144146168
6,Gràcia,3,2,61,3,2,1,6,5,5.0,2.1609147,41.4131511,1.0,0.8773520558287237
10,Sant Martí,2,1,63,2,1,1,6,2,3.0,2.1792792,41.4096377,0.20004238925972442,0.7909123076143924
10,Sant Martí,4,1,31,1,2,1,0,5,4.0,2.2107783,41.4096495,1.0,0.7909123076143924
5,Sarrià - Sant Gervasi,5,1,43,1,4,1,6,5,7.0,2.1459159,41.3959572,1.0,0.9710576839202464
5,Sarrià - Sant Gervasi,5,1,57,1,3,1,6,5,3.0,2.1459143,41.4047099,1.0,0.9710576839202464
5,Sarrià - Sant Gervasi,5,1,63,3,3,1,0,5,8.0,2.1515469,41.3963952,1.0,0.9710576839202464
5,Sarrià - Sant Gervasi,5,2,84,3,1,1,0,4,1.0,2.1464327,41.407268,1.0,0.9710576839202464
9,Sant Andreu,1,2,70,3,2,2,0,2,0.0,2.2043596,41.4347847,7.32337593527952e-06,0.6710875151380777
6,Gràcia,4,2,60,3,2,1,0,5,2.0,2.164202,41.4008381,1.0,0.8773520558287237
10,Sant Martí,4,2,52,1,3,1,6,3,7.0,2.205626,41.4057741,0.6006636814054478,0.7909123076143924
2,Eixample,3,1,28,1,1,1,0,5,4.0,2.1824914,41.4064018,1.0,0.8878823968558166
8,Nou Barris,1,2,40,1,4,1,0,4,5.0,2.1814361,41.448641,1.0,0.5367971980868633
7,Horta - Guinardó,2,1,61,1,3,1,0,5,7.0,2.1748974,41.4245916,1.0,0.7287387223780619
2,Eixample,3,1,62,3,2,1,0,2,4.0,2.1832625,41.4021435,0.40005445011086854,0.8878823968558166
4,Les Corts,4,1,49,1,4,1,0,5,8.0,2.1327005,41.381056,1.0,0.9253424656411553
3,Sants - Montjuïc,2,2,51,4,3,1,0,5,5.0,2.1612822,41.3718802,1.0,0.7650847388191471
4,Les Corts,4,2,56,1,2,1,0,4,4.0,2.1318825,41.385712,1.0,0.9253424656411553
2,Eixample,3,1,28,1,4,1,6,5,9.0,2.1454521,41.3850825,1.0,0.8878823968558166
8,Nou Barris,1,2,64,3,2,1,0,3,6.0,2.1684112,41.4385457,3.2994061606257764e-05,0.5367971980868633
9,Sant Andreu,1,2,34,1,4,2,0,4,3.0,2.1911257,41.450753,1.0,0.6710875151380777
10,Sant Martí,4,2,60,3,2,2,0,2,0.0,2.1850916,41.3909128,0.6000898023286257,0.7909123076143924
8,Nou Barris,1,2,36,1,3,1,0,2,6.0,2.1670868,41.4303229,0.036236812227747446,0.5367971980868633
5,Sarrià - Sant Gervasi,5,2,53,2,3,1,5,5,4.0,2.139535,41.3986809,1.0,0.9710576839202464
8,Nou Barris,1,2,55,1,3,1,0,4,8.0,2.1822795,41.430327,1.0,0.5367971980868633
9,Sant Andreu,2,1,63,1,2,1,0,2,4.0,2.1902196,41.4382258,0.20004238925972442,0.6710875151380777
5,Sarrià - Sant Gervasi,5,1,51,1,5,1,0,5,12.0,2.1323272,41.3972754,1.0,0.9710576839202464
8,Nou Barris,1,2,41,2,4,1,0,3,4.0,2.1780319,41.4402317,0.010381985080261415,0.5367971980868633
3,Sants - Montjuïc,2,2,43,1,2,1,0,3,3.0,2.1690864,41.3742902,0.2062969826484451,0.7650847388191471
6,Gràcia,4,1,42,2,4,1,0,4,5.0,2.1627305,41.4031959,1.0,0.8773520558287237
10,Sant Martí,4,1,28,1,1,1,0,4,5.0,2.1918811,41.390708,1.0,0.7909123076143924
5,Sarrià - Sant Gervasi,5,1,66,3,2,1,98,5,4.0,2.1354149,41.4039262,1.0,0.9710576839202464
9,Sant Andreu,2,1,24,5,2,1,0,4,5.0,2.1847745,41.4309106,1.0,0.6710875151380777
6,Gràcia,3,2,32,1,7,1,0,3,3.0,2.1477569,41.4168496,0.49850197343463154,0.8773520558287237
8,Nou Barris,1,1,59,1,3,1,1,5,8.0,2.1721942,41.4273857,1.0,0.5367971980868633
9,Sant Andreu,1,1,53,1,3,2,0,4,1.0,2.2020181,41.4357783,1.0,0.6710875151380777
2,Eixample,4,2,50,3,1,1,0,3,2.0,2.1469536,41.3910934,0.6010942385413255,0.8878823968558166
10,Sant Martí,2,2,45,3,2,1,3,2,5.0,2.2191627,41.4135924,0.20381929740214966,0.7909123076143924
10,Sant Martí,2,2,64,3,3,1,0,2,4.0,2.1883622,41.4100198,0.20003300399745738,0.7909123076143924
10,Sant Martí,4,2,62,1,1,1,0,2,2.0,2.2035512,41.4002011,0.6000544600467197,0.7909123076143924
10,Sant Martí,2,1,29,2,3,1,0,5,6.0,2.1985193,41.4111499,1.0,0.7909123076143924
5,Sarrià - Sant Gervasi,5,2,49,1,5,1,5,5,12.0,2.144408,41.4104425,1.0,0.9710576839202464
2,Eixample,3,2,48,1,3,1,0,5,3.0,2.1604081,41.3789056,1.0,0.8878823968558166
5,Sarrià - Sant Gervasi,5,2,26,1,4,1,0,5,8.0,2.1311358,41.3925243,1.0,0.9710576839202464
10,Sant Martí,2,2,67,3,1,2,0,2,1.0,2.1798771,41.411598,0.20001556901455647,0.7909123076143924
6,Gràcia,4,1,68,3,1,1,0,5,2.0,2.1553562,41.4012077,1.0,0.8773520558287237
9,Sant Andreu,1,1,32,1,1,1,0,3,3.0,2.1771675,41.4037722,0.0985019535629295,0.6710875151380777
2,Eixample,3,1,81,3,1,1,0,2,2.0,2.1745755,41.4071774,0.40000044153609593,0.8878823968558166
7,Horta - Guinardó,2,2,62,1,2,1,0,3,2.0,2.1801199,41.4141595,0.2000544401750176,0.7287387223780619
10,Sant Martí,2,1,51,1,1,1,0,4,3.0,2.2047359,41.418538,1.0,0.7909123076143924
2,Eixample,3,2,50,1,4,1,5,4,11.0,2.1597403,41.3757762,1.0,0.8878823968558166
2,Eixample,4,2,56,1,3,1,0,5,6.0,2.1480706,41.3930121,1.0,0.8878823968558166
2,Eixample,3,1,88,3,1,2,0,3,0.0,2.1601544,41.3781799,0.4000000520996916,0.8878823968558166
4,Les Corts,5,2,75,3,2,1,0,5,2.0,2.1269758,41.3900144,1.0,0.9253424656411553
7,Horta - Guinardó,2,1,63,1,2,1,0,3,3.0,2.1567018,41.4227082,0.20004238925972442,0.7287387223780619
10,Sant Martí,4,2,56,3,3,1,0,5,6.0,2.1934987,41.3913048,1.0,0.7909123076143924
5,Sarrià - Sant Gervasi,5,1,32,1,1,1,0,5,7.0,2.1361532,41.4036143,1.0,0.9710576839202464
9,Sant Andreu,2,1,65,3,2,1,6,5,6.0,2.1835963,41.4318492,1.0,0.6710875151380777
8,Nou Barris,1,2,63,4,4,2,0,3,3.0,2.1731669,41.4316459,4.2379323873297825e-05,0.5367971980868633
10,Sant Martí,4,1,31,1,2,1,0,4,6.0,2.18976,41.39158,1.0,0.7909123076143924
7,Horta - Guinardó,2,1,22,2,3,1,5,4,10.0,2.1711026,41.4299192,1.0,0.7287387223780619
9,Sant Andreu,2,2,20,5,4,1,0,3,8.0,2.1848469,41.4296295,1.0,0.6710875151380777
6,Gràcia,4,1,37,1,4,1,0,5,11.0,2.1630174,41.4011775,1.0,0.8773520558287237
10,Sant Martí,2,1,67,3,3,1,5,2,5.0,2.187618,41.4105952,0.20001556901455647,0.7909123076143924
10,Sant Martí,4,2,52,1,4,1,0,5,8.0,2.1911923,41.3918861,1.0,0.7909123076143924
7,Horta - Guinardó,2,1,35,2,4,1,0,2,5.0,2.1457159,41.4307296,0.24652901196619112,0.7287387223780619
2,Eixample,3,2,87,3,1,1,2,2,1.0,2.1431026,41.381756,0.4000000753634308,0.8878823968558166
5,Sarrià - Sant Gervasi,5,2,70,3,2,1,0,5,5.0,2.1355683,41.402046,1.0,0.9710576839202464
5,Sarrià - Sant Gervasi,5,1,65,3,3,1,0,3,8.0,2.145394,41.4088242,0.8000257245554077,0.9710576839202464
6,Gràcia,4,1,48,2,3,1,0,4,5.0,2.1601876,41.4083795,1.0,0.8773520558287237
3,Sants - Montjuïc,2,2,41,1,2,1,0,4,4.0,2.1406353,41.3629842,1.0,0.7650847388191471
4,Les Corts,4,2,65,3,1,1,5,5,3.0,2.1327056,41.3863026,1.0,0.9253424656411553
8,Nou Barris,1,2,52,1,7,1,0,4,21.0,2.1779243,41.441161,1.0,0.5367971980868633
4,Les Corts,4,2,53,1,3,1,0,5,5.0,2.1289749,41.3852483,1.0,0.9253424656411553
3,Sants - Montjuïc,2,1,62,1,3,1,0,3,3.0,2.1593181,41.3732797,0.2000544401750176,0.7650847388191471
2,Eixample,4,2,92,3,1,2,0,2,0.0,2.1543749,41.3875399,0.6000000102602896,0.8878823968558166
2,Eixample,3,2,80,3,2,1,0,3,1.0,2.178734,41.396091,0.4000005754096721,0.8878823968558166
10,Sant Martí,2,2,39,2,1,1,6,3,2.0,2.1819835,41.4144864,0.217117041797759,0.7909123076143924
6,Gràcia,4,1,88,3,3,1,0,5,7.0,2.1546911,41.4045061,1.0,0.8773520558287237
2,Eixample,3,1,34,1,2,1,0,5,8.0,2.1612943,41.396504,1.0,0.8878823968558166
9,Sant Andreu,2,2,42,1,3,1,0,4,4.0,2.1879662,41.4215273,1.0,0.6710875151380777
8,Nou Barris,1,2,46,1,3,1,0,4,6.0,2.1643189,41.4437799,1.0,0.5367971980868633
9,Sant Andreu,2,2,58,4,3,1,0,4,10.0,2.1874344,41.4375177,1.0,0.6710875151380777
10,Sant Martí,2,1,64,3,3,1,0,3,9.0,2.2166044,41.4114478,0.20003300399745738,0.7909123076143924
10,Sant Martí,4,2,36,2,4,1,0,3,4.0,2.2023991,41.4016118,0.6362368420353006,0.7909123076143924
8,Nou Barris,1,1,47,1,4,1,6,3,7.0,2.1697482,41.4423254,0.0023164953993025806,0.5367971980868633
8,Nou Barris,1,1,50,1,4,1,0,5,8.0,2.1794901,41.4280052,1.0,0.5367971980868633
10,Sant Martí,2,2,35,1,2,1,6,3,4.0,2.155253,41.3987497,0.24652901196619112,0.7909123076143924
3,Sants - Montjuïc,2,1,49,1,2,1,0,4,5.0,2.2056332,41.3971155,1.0,0.7650847388191471
1,Ciutat Vella,2,2,30,1,1,1,0,5,5.0,2.1569221,41.4020458,1.0,0.8158578144146168
5,Sarrià - Sant Gervasi,5,2,79,3,1,1,6,5,2.0,2.1209167,41.3957469,1.0,0.9710576839202464
2,Eixample,5,1,80,3,2,2,0,2,0.0,2.1467836,41.3907057,0.8000005952813743,0.8878823968558166
9,Sant Andreu,2,1,49,1,2,1,0,5,6.0,2.1882596,41.4179381,1.0,0.6710875151380777
10,Sant Martí,2,2,41,1,3,1,6,5,8.0,2.1832559,41.4133533,1.0,0.7909123076143924
9,Sant Andreu,1,1,61,1,3,1,0,2,7.0,2.2041662,41.4347739,6.99039206973109e-05,0.6710875151380777
6,Gràcia,3,2,59,1,2,1,0,5,6.0,2.160925,41.4081568,1.0,0.8773520558287237
5,Sarrià - Sant Gervasi,5,2,74,3,2,1,0,3,4.0,2.1317902,41.3930606,0.8000027024595725,0.9710576839202464
9,Sant Andreu,2,1,57,1,5,1,0,5,7.0,2.1818134,41.4177233,1.0,0.6710875151380777
7,Horta - Guinardó,2,2,54,1,4,1,0,4,5.0,2.1593998,41.4163048,1.0,0.7287387223780619
6,Gràcia,3,2,64,1,1,1,0,3,3.0,2.1508904,41.4081312,0.4000330139333083,0.8773520558287237
6,Gràcia,4,2,41,2,1,1,0,3,2.0,2.1513145,41.407094,0.6103820148878145,0.8773520558287237
2,Eixample,5,2,66,3,4,2,0,5,2.0,2.1372065,41.372112,1.0,0.8878823968558166
2,Eixample,3,2,51,1,4,1,0,4,7.0,2.1486886,41.3854121,1.0,0.8878823968558166
5,Sarrià - Sant Gervasi,5,2,60,1,2,1,0,5,5.0,2.1379619,41.4077269,1.0,0.9710576839202464
10,Sant Martí,4,2,35,1,3,1,0,5,5.0,2.1864966,41.3933044,1.0,0.7909123076143924
3,Sants - Montjuïc,2,1,34,1,2,1,0,5,5.0,2.1375629,41.3761718,1.0,0.7650847388191471
9,Sant Andreu,2,2,63,3,4,1,0,2,10.0,2.1813234,41.4230107,0.20004238925972442,0.6710875151380777
6,Gràcia,3,2,53,1,1,1,0,5,3.0,2.1501773,41.4090961,1.0,0.8773520558287237
10,Sant Martí,4,2,49,1,4,1,0,5,10.0,2.1852885,41.391278,1.0,0.7909123076143924
7,Horta - Guinardó,2,2,37,1,3,1,1,5,5.0,2.1569004,41.4316796,1.0,0.7287387223780619
8,Nou Barris,1,1,65,3,1,1,0,3,7.0,2.1792277,41.4301192,2.5684812003357772e-05,0.5367971980868633
4,Les Corts,4,1,32,1,2,1,0,5,5.0,2.1908284,41.3973992,1.0,0.9253424656411553
2,Eixample,3,1,43,2,3,1,6,5,4.0,2.184045,41.3955942,1.0,0.8878823968558166
2,Eixample,3,2,31,1,3,1,0,5,4.0,2.1473911,41.3842461,1.0,0.8878823968558166
1,Ciutat Vella,3,2,77,3,2,1,0,5,4.0,2.1787689,41.382176,1.0,0.8158578144146168
1,Ciutat Vella,2,1,44,99,3,1,0,3,3.0,2.1900662,41.3799682,0.20490408622638637,0.8158578144146168
8,Nou Barris,1,2,71,3,1,1,0,2,3.0,2.1661679,41.4344134,5.692461900822642e-06,0.5367971980868633
10,Sant Martí,2,1,81,3,1,1,0,2,1.0,2.2026588,41.4221327,0.20000043160024503,0.7909123076143924
5,Sarrià - Sant Gervasi,5,1,61,3,4,1,0,3,11.0,2.1301985,41.3949481,0.8000699436641016,0.9710576839202464
10,Sant Martí,2,2,37,1,3,1,0,2,5.0,2.206574,41.4113051,0.22822125668582002,0.7909123076143924
10,Sant Martí,2,1,65,3,2,1,0,3,2.0,2.1732745,41.4612797,0.20002569474785448,0.7909123076143924
9,Sant Andreu,2,2,78,1,1,1,0,2,4.0,2.1896155,41.4368706,0.20000095809110868,0.6710875151380777
7,Horta - Guinardó,2,2,64,3,2,1,0,5,5.0,2.1630622,41.4167007,1.0,0.7287387223780619
8,Nou Barris,1,2,53,3,3,1,0,4,5.0,2.1867164,41.4472455,1.0,0.5367971980868633
6,Gràcia,4,1,45,2,1,2,1,5,3.0,2.15527,41.405588,1.0,0.8773520558287237
10,Sant Martí,2,1,22,1,3,1,0,5,7.0,2.2060294,41.418573,1.0,0.7909123076143924
7,Horta - Guinardó,2,1,45,1,4,1,6,4,10.0,2.1684258,41.4113373,1.0,0.7287387223780619
7,Horta - Guinardó,2,2,25,1,1,1,0,4,5.0,2.1746293,41.4468651,1.0,0.7287387223780619
4,Les Corts,4,2,70,3,1,1,0,5,2.0,2.1335737,41.386201,1.0,0.9253424656411553
4,Les Corts,4,1,68,3,2,1,0,3,3.0,2.1143842,41.3767422,0.6000121362412204,0.9253424656411553
8,Nou Barris,1,2,71,4,2,1,0,2,1.0,2.1841518,41.4402585,5.692461900822642e-06,0.5367971980868633
1,Ciutat Vella,3,1,54,1,2,1,0,5,6.0,2.178895,41.387818,1.0,0.8158578144146168
9,Sant Andreu,2,1,42,1,4,1,6,5,5.0,2.1887369,41.415406,1.0,0.6710875151380777
2,Eixample,3,1,55,1,3,1,0,5,9.0,2.1783061,41.4004289,1.0,0.8878823968558166
5,Sarrià - Sant Gervasi,5,1,27,1,2,1,4,5,5.0,2.1248531,41.3897941,1.0,0.9710576839202464
10,Sant Martí,2,1,69,1,2,1,4,3,4.0,2.1895974,41.4151059,0.20000942744685912,0.7909123076143924
10,Sant Martí,4,1,59,1,2,1,0,3,7.0,2.1944174,41.3896001,0.6001153141165015,0.7909123076143924
2,Eixample,5,2,57,1,2,1,0,5,6.0,2.1606805,41.3942703,1.0,0.8878823968558166
5,Sarrià - Sant Gervasi,5,1,69,3,3,1,0,5,9.0,2.1352927,41.4017177,1.0,0.9710576839202464
8,Nou Barris,1,1,24,2,5,1,5,3,8.0,2.1733395,41.459927,0.7278367781342946,0.5367971980868633
7,Horta - Guinardó,2,2,62,2,2,1,0,5,4.0,2.1741007,41.4175039,1.0,0.7287387223780619
4,Les Corts,5,2,43,1,4,1,0,5,8.0,2.1078633,41.3870058,1.0,0.9253424656411553
5,Sarrià - Sant Gervasi,5,2,74,3,1,2,0,5,1.0,2.1489041,41.3990614,1.0,0.9710576839202464
2,Eixample,4,1,48,2,2,1,6,3,5.0,2.1520652,41.3919216,0.601804107249499,0.8878823968558166
10,Sant Martí,2,2,55,2,3,1,0,3,8.0,2.1827813,41.4157775,0.20031347054093313,0.7909123076143924
2,Eixample,3,2,74,3,1,1,0,3,3.0,2.1739166,41.40437,0.40000268258787025,0.8878823968558166
3,Sants - Montjuïc,2,2,74,3,1,1,0,2,3.0,2.1733556,41.3736256,0.20000267265201932,0.7650847388191471
10,Sant Martí,2,2,53,1,4,1,0,4,7.0,2.2065803,41.4214179,1.0,0.7909123076143924
9,Sant Andreu,2,2,24,1,2,1,0,5,5.0,2.1794001,41.3969691,1.0,0.6710875151380777
8,Nou Barris,1,2,64,4,3,1,0,3,4.0,2.1672017,41.4284178,3.2994061606257764e-05,0.5367971980868633
10,Sant Martí,2,2,52,2,2,1,4,2,4.0,2.2051051,41.4227956,0.2006636615337458,0.7909123076143924
7,Horta - Guinardó,2,2,81,3,1,2,0,1,1.0,2.1475532,41.4305775,0.20000043160024503,0.7287387223780619
3,Sants - Montjuïc,2,1,34,2,2,1,0,5,4.0,2.1438781,41.3725097,1.0,0.7650847388191471
2,Eixample,3,1,25,1,3,1,6,5,8.0,2.1626167,41.4116728,1.0,0.8878823968558166
5,Sarrià - Sant Gervasi,5,1,57,1,1,1,0,5,3.0,2.1462784,41.3939203,1.0,0.9710576839202464
10,Sant Martí,4,2,63,3,2,1,0,5,5.0,2.1949605,41.3954663,1.0,0.7909123076143924
4,Les Corts,5,2,41,1,5,1,0,5,8.0,2.1047063,41.3891569,1.0,0.9253424656411553
2,Eixample,5,2,57,4,2,1,6,4,4.0,2.176066,41.3970657,1.0,0.8878823968558166
2,Eixample,3,2,80,3,2,2,0,1,1.0,2.1524288,41.3795767,0.4000005754096721,0.8878823968558166
9,Sant Andreu,1,1,42,1,5,1,0,4,7.0,2.1924036,41.448234,1.0,0.6710875151380777
7,Horta - Guinardó,2,2,62,1,3,1,0,5,3.0,2.1461567,41.4308615,1.0,0.7287387223780619
2,Eixample,3,1,45,2,5,1,5,2,6.0,2.17537,41.41096,0.40381930733800053,0.8878823968558166
5,Sarrià - Sant Gervasi,5,2,42,1,2,1,0,5,6.0,2.1485503,41.4071584,1.0,0.9710576839202464
10,Sant Martí,2,1,33,1,3,1,6,5,7.0,2.185632,41.4089633,1.0,0.7909123076143924
1,Ciutat Vella,3,2,54,1,5,1,0,2,3.0,2.1836582,41.3903046,0.4004025253659287,0.8158578144146168
3,Sants - Montjuïc,2,1,41,1,3,1,0,3,8.0,2.1585406,41.3709225,0.21038199501611254,0.7650847388191471
6,Gràcia,3,2,63,1,3,1,6,5,7.0,2.1604791,41.4100008,1.0,0.8773520558287237
9,Sant Andreu,2,1,33,1,2,1,0,4,4.0,2.1892849,41.4297916,1.0,0.6710875151380777
10,Sant Martí,2,2,34,1,3,1,0,4,5.0,2.1840867,41.4148076,1.0,0.7909123076143924
4,Les Corts,4,1,58,3,2,1,0,5,3.0,2.1335301,41.3841699,1.0,0.9253424656411553
7,Horta - Guinardó,2,2,37,1,2,1,2,5,4.0,2.1739244,41.4110193,1.0,0.7287387223780619
5,Sarrià - Sant Gervasi,5,2,55,1,6,1,0,5,16.0,2.1238345,41.3919378,1.0,0.9710576839202464
10,Sant Martí,4,1,22,5,5,1,6,4,10.0,2.1966021,41.3953073,1.0,0.7909123076143924
6,Gràcia,3,2,69,3,2,1,0,5,4.0,2.1577125,41.4146613,1.0,0.8773520558287237
10,Sant Martí,4,1,64,3,3,1,2,5,6.0,2.19634,41.39204,1.0,0.7909123076143924
4,Les Corts,4,1,51,1,2,1,0,5,6.0,2.1229078,41.3774403,1.0,0.9253424656411553
1,Ciutat Vella,2,1,83,3,1,1,0,2,1.0,2.1889265,41.3788236,0.2000002461409704,0.8158578144146168
5,Sarrià - Sant Gervasi,5,1,88,3,2,1,0,5,1.0,2.134572,41.3965407,1.0,0.9710576839202464
2,Eixample,3,2,80,3,1,1,6,5,2.0,2.1693896,41.4073432,1.0,0.8878823968558166
5,Sarrià - Sant Gervasi,5,1,24,1,1,1,2,5,2.0,2.1521036,41.3964977,1.0,0.9710576839202464
6,Gràcia,4,2,44,1,1,1,0,5,5.0,2.1517168,41.406638,1.0,0.8773520558287237
7,Horta - Guinardó,2,1,52,1,2,1,0,5,5.0,2.1470396,41.4041299,1.0,0.7287387223780619
8,Nou Barris,1,2,69,3,4,1,0,2,4.0,2.1671988,41.438228,9.417511008001074e-06,0.5367971980868633
7,Horta - Guinardó,2,2,63,3,6,1,0,2,8.0,2.1334587,41.4275023,0.20004238925972442,0.7287387223780619
5,Sarrià - Sant Gervasi,5,2,55,1,4,1,98,5,9.0,2.1435283,41.4001971,1.0,0.9710576839202464
7,Horta - Guinardó,2,2,50,1,4,1,0,2,6.0,2.1517356,41.4238506,0.2010942186696234,0.7287387223780619
3,Sants - Montjuïc,2,2,35,2,4,1,0,5,4.0,2.1705951,41.3735592,1.0,0.7650847388191471
7,Horta - Guinardó,2,1,61,3,4,1,0,3,8.0,2.1755151,41.4244458,0.20006991385654843,0.7287387223780619
3,Sants - Montjuïc,2,2,20,1,3,1,0,4,7.0,2.1395957,41.3823428,1.0,0.7650847388191471
10,Sant Martí,2,2,44,1,4,1,0,4,9.0,2.1930502,41.4136814,1.0,0.7909123076143924
5,Sarrià - Sant Gervasi,5,1,55,2,4,1,0,2,6.0,2.1510584,41.401381,0.8003135003484863,0.9710576839202464
4,Les Corts,4,2,50,4,4,1,0,5,8.0,2.1129568,41.3786486,1.0,0.9253424656411553
5,Sarrià - Sant Gervasi,5,2,45,1,3,1,0,3,4.0,2.1724069,41.3753813,0.8038193272097028,0.9710576839202464
5,Sarrià - Sant Gervasi,5,2,67,3,1,1,5,2,1.0,2.1790071,41.3845837,0.8000155988221096,0.9710576839202464
10,Sant Martí,2,2,18,5,3,1,5,4,6.0,2.1964214,41.4137708,1.0,0.7909123076143924
8,Nou Barris,1,1,62,3,2,1,0,5,7.0,2.1816174,41.4441787,1.0,0.5367971980868633
8,Nou Barris,1,2,75,3,1,1,0,4,3.0,2.1775777,41.4339633,1.0,0.5367971980868633
